timestamp,qw,qx,qy,qz,altitude,ax,ay,az,gx,gy,gz,temp
49879062,0.78,-0.05,-0.61,0.13,0.06,8.45,-1.16,3.19,-11.42,-1.78,7.54,28.00
49888677,0.78,-0.05,-0.61,0.13,0.06,9.03,-1.68,3.14,-14.08,-6.05,14.05,28.00
49898292,0.78,-0.05,-0.61,0.13,0.06,9.32,-1.91,2.48,-12.19,-6.82,16.71,27.96
49907907,0.78,-0.05,-0.61,0.13,0.06,10.64,0.84,5.22,-9.11,-4.02,17.62,27.96
49917522,0.78,-0.05,-0.61,0.13,0.06,9.99,-2.10,5.56,-7.57,-13.54,14.54,28.00
49927137,0.78,-0.05,-0.61,0.14,0.08,10.92,-3.09,3.44,1.60,-30.13,-0.09,28.00
49936752,0.78,-0.05,-0.61,0.14,0.08,9.60,-3.59,3.32,2.58,-31.04,-17.73,28.00
49946367,0.78,-0.05,-0.61,0.13,0.08,9.66,-2.77,0.09,1.74,-24.39,-28.09,28.00
49955982,0.78,-0.05,-0.61,0.13,0.08,8.03,-3.63,1.56,11.47,-10.53,-34.88,28.00
49965597,0.78,-0.04,-0.61,0.13,0.08,8.65,-3.45,1.12,9.16,-5.63,-40.97,28.00
49975212,0.78,-0.04,-0.61,0.13,0.08,7.89,-2.18,1.34,13.57,1.86,-40.62,27.98
49984827,0.78,-0.04,-0.61,0.13,0.08,8.56,-1.63,1.55,12.10,7.60,-32.50,27.98
49994442,0.78,-0.04,-0.61,0.13,-0.13,8.65,-2.28,1.73,12.66,12.50,-22.91,27.96
50004057,0.78,-0.04,-0.61,0.13,-0.13,6.71,-4.78,0.57,12.24,16.84,-17.31,27.96
50013672,0.78,-0.04,-0.61,0.13,-0.13,7.79,-4.40,0.76,8.74,26.08,-18.85,27.98
50023287,0.78,-0.04,-0.61,0.12,-0.13,8.93,1.45,1.46,8.32,41.20,-9.96,27.98
50032902,0.79,-0.04,-0.61,0.12,-0.13,9.08,-2.69,7.39,3.98,36.93,-1.91,28.00
50042517,0.79,-0.03,-0.61,0.12,-0.13,11.01,-0.11,2.44,-8.41,3.40,-0.44,28.00
50052132,0.79,-0.04,-0.61,0.12,-0.13,10.09,1.38,5.20,-15.83,4.10,14.89,27.96
50061747,0.78,-0.04,-0.61,0.12,-0.27,11.79,-4.20,1.81,-27.59,-6.82,25.11,27.96
50071362,0.78,-0.04,-0.61,0.12,-0.27,10.13,-2.07,0.72,-2.11,-3.04,10.62,28.00
50080977,0.78,-0.04,-0.61,0.12,-0.27,10.01,-1.41,4.12,7.83,0.25,4.88,28.00
50090592,0.78,-0.04,-0.61,0.12,-0.27,10.72,-1.00,4.01,-1.69,-7.94,5.30,27.98
50100207,0.78,-0.04,-0.61,0.12,-0.27,10.34,-0.89,2.20,0.06,-10.81,9.15,27.98
50109822,0.78,-0.04,-0.61,0.13,-0.27,9.57,-3.36,2.72,3.77,-5.42,9.64,28.02
50119437,0.78,-0.04,-0.61,0.13,-0.27,9.75,-1.65,2.07,4.96,-2.48,5.02,28.02
50129052,0.78,-0.04,-0.61,0.13,-0.24,9.98,-0.27,2.54,5.45,-1.92,7.40,27.95
50138667,0.78,-0.04,-0.61,0.13,-0.24,9.10,-0.80,1.76,4.54,-2.90,18.81,27.95
50148282,0.78,-0.04,-0.61,0.13,-0.24,8.14,-5.25,2.38,9.44,4.59,20.07,28.00
50157897,0.78,-0.04,-0.61,0.13,-0.24,8.91,-4.55,3.32,7.06,-1.15,2.64,28.00
50167512,0.78,-0.04,-0.61,0.13,-0.24,9.28,-2.77,2.74,2.51,-7.17,-5.97,28.01
50177127,0.78,-0.04,-0.61,0.13,-0.24,8.92,-2.19,2.04,5.73,-6.33,-4.64,28.01
50186742,0.78,-0.04,-0.61,0.13,-0.24,8.84,-3.27,2.53,2.37,2.28,3.06,28.01
50196357,0.78,-0.04,-0.61,0.13,-0.40,9.15,-4.21,3.41,2.37,2.28,4.18,28.00
50205972,0.78,-0.04,-0.61,0.13,-0.40,9.98,-1.93,4.77,-0.36,4.17,4.18,28.00
50215587,0.78,-0.04,-0.61,0.13,-0.40,9.98,-1.58,2.94,-5.61,-4.79,-2.89,27.97
50225202,0.78,-0.04,-0.61,0.13,-0.40,10.27,-1.58,2.94,-11.77,-17.60,5.09,27.97
50234817,0.78,-0.04,-0.61,0.13,-0.40,9.32,-2.74,2.69,-20.59,-17.88,15.10,27.97
50244432,0.78,-0.05,-0.61,0.13,-0.40,9.32,-2.74,2.69,-20.59,-17.88,15.10,27.97
50254047,0.78,-0.05,-0.61,0.13,-0.47,9.00,-2.78,2.72,-24.86,-15.50,16.43,27.99
50263662,0.78,-0.05,-0.61,0.13,-0.43,8.18,-2.10,2.39,-27.59,-14.31,15.73,27.99
50273277,0.78,-0.05,-0.61,0.13,-0.43,7.51,-1.23,1.78,-28.57,-12.00,15.66,28.01
50282892,0.78,-0.06,-0.61,0.13,-0.43,7.26,-0.85,1.86,-29.20,-7.10,18.46,28.01
50292507,0.78,-0.06,-0.61,0.13,-0.43,6.80,-1.63,1.81,-28.92,-3.39,20.00,27.98
50302122,0.78,-0.06,-0.62,0.13,-0.43,7.39,-1.56,1.37,-22.27,0.95,18.25,27.98
50311737,0.78,-0.06,-0.61,0.13,-0.43,8.94,-2.90,2.54,-6.94,5.99,14.26,27.99
50321352,0.78,-0.06,-0.61,0.13,-0.23,8.66,-2.74,1.99,13.64,10.61,6.28,27.99
50330967,0.78,-0.06,-0.61,0.13,-0.23,8.39,-2.79,2.22,23.37,14.95,-3.03,28.00
50340582,0.78,-0.06,-0.61,0.13,-0.23,8.63,-2.38,1.83,23.37,19.64,-10.45,28.00
50350197,0.78,-0.06,-0.61,0.14,-0.23,8.76,-2.77,2.59,28.62,26.29,-14.30,27.99
50359812,0.78,-0.06,-0.61,0.14,-0.23,9.69,-2.48,4.71,21.13,21.11,-16.89,27.99
50369427,0.78,-0.05,-0.61,0.14,-0.23,9.82,-3.21,3.14,8.67,7.39,-15.77,27.99
50379042,0.78,-0.05,-0.61,0.13,-0.23,9.77,-3.70,2.07,1.81,6.13,-15.56,27.99
50388657,0.78,-0.05,-0.61,0.13,-0.40,9.96,-2.22,2.73,0.06,12.50,-14.58,28.02
50398272,0.78,-0.05,-0.60,0.13,-0.40,11.25,-0.65,4.31,-9.60,8.09,-9.12,28.02
50407887,0.78,-0.05,-0.61,0.13,-0.40,10.71,-0.08,1.52,-11.07,-0.45,7.89,27.96
50417502,0.78,-0.05,-0.61,0.13,-0.40,10.02,-3.51,1.90,-1.76,5.36,19.09,27.96
50427117,0.78,-0.06,-0.61,0.13,-0.40,10.43,-3.43,2.86,0.83,6.27,13.56,27.97
50436732,0.78,-0.06,-0.61,0.13,-0.40,10.31,-2.88,2.43,-1.97,2.00,8.24,27.97
50446347,0.78,-0.06,-0.61,0.13,-0.40,9.87,-2.49,2.63,-0.36,-1.01,4.74,27.97
50455962,0.78,-0.06,-0.61,0.13,-0.44,9.09,-2.44,1.45,-0.50,-2.41,4.04,27.97
50465577,0.78,-0.06,-0.61,0.13,-0.44,9.21,-3.57,1.69,2.02,1.86,2.78,27.94
50475192,0.78,-0.06,-0.61,0.14,-0.44,9.27,-3.62,3.30,1.18,1.58,-2.12,27.94
50484807,0.78,-0.06,-0.61,0.14,-0.44,9.51,-2.85,2.89,-6.31,-5.21,-4.78,27.98
50494422,0.78,-0.06,-0.61,0.13,-0.44,9.12,-3.23,2.86,-8.76,-9.20,-4.36,27.98
50504037,0.78,-0.06,-0.61,0.13,-0.44,9.68,-3.77,4.15,-12.96,-14.52,-8.21,28.02
50513652,0.78,-0.06,-0.61,0.13,-0.44,10.06,-2.78,2.86,-19.89,-21.87,-11.78,28.02
50523267,0.78,-0.06,-0.61,0.13,-0.38,10.43,2.67,0.13,-19.61,-15.85,2.92,28.00
50532882,0.78,-0.06,-0.61,0.13,-0.38,9.25,-1.62,2.70,-5.61,0.04,26.02,28.00
50542497,0.78,-0.06,-0.61,0.13,-0.38,9.30,-2.91,2.68,-8.83,-1.92,28.33,28.01
50552112,0.78,-0.07,-0.61,0.14,-0.38,9.14,-3.75,2.32,-12.47,-4.44,24.06,28.01
50561727,0.78,-0.07,-0.61,0.14,-0.38,8.57,-3.92,2.86,-13.03,-3.81,18.53,28.01
50571342,0.78,-0.07,-0.61,0.14,-0.38,9.10,-3.49,2.30,-12.47,-7.03,8.80,28.01
50580957,0.78,-0.07,-0.61,0.14,-0.35,8.55,-3.07,1.87,-12.47,-4.72,1.87,28.01
50590572,0.78,-0.07,-0.61,0.14,-0.35,8.53,-1.69,2.06,-2.67,-4.72,1.87,27.98
50600187,0.78,-0.07,-0.61,0.14,-0.35,8.53,-2.56,2.50,4.05,1.44,0.12,27.98
50609802,0.78,-0.07,-0.61,0.14,-0.35,8.89,-2.56,2.17,3.00,3.33,3.06,27.98
50619417,0.78,-0.07,-0.61,0.14,-0.35,8.47,-1.08,2.17,2.65,4.94,5.51,27.98
50629032,0.78,-0.07,-0.61,0.14,-0.35,8.54,-2.26,2.30,1.88,6.27,10.69,27.98
50638647,0.78,-0.07,-0.61,0.14,-0.35,8.62,-2.61,1.71,8.11,8.65,9.36,27.98
50648262,0.78,-0.07,-0.61,0.14,-0.18,8.48,-2.23,1.72,15.46,13.83,7.33,27.98
50657877,0.78,-0.07,-0.61,0.14,-0.18,8.46,-2.21,2.40,19.45,18.10,6.98,27.98
50667492,0.78,-0.07,-0.61,0.14,-0.18,8.65,-3.23,2.67,19.31,17.61,4.18,27.99
50677107,0.78,-0.07,-0.60,0.14,-0.18,8.90,-3.47,2.39,19.94,17.26,-1.21,27.99
50686722,0.78,-0.07,-0.60,0.14,-0.18,8.70,-2.72,2.48,21.41,20.13,-4.92,27.99
50696337,0.78,-0.07,-0.60,0.14,-0.18,8.87,-2.79,3.24,16.72,21.18,-4.57,27.99
50705952,0.78,-0.07,-0.60,0.14,-0.18,9.04,-2.73,3.06,11.05,18.38,-2.89,27.97
50715567,0.79,-0.07,-0.60,0.15,-0.35,9.10,-2.97,3.17,9.02,15.93,-1.21,27.97
50725182,0.79,-0.07,-0.60,0.15,-0.35,8.84,-2.94,3.42,11.33,11.03,-2.19,27.97
50734797,0.79,-0.06,-0.60,0.15,-0.35,10.03,-3.20,2.98,11.47,8.51,-0.93,27.97
50744412,0.79,-0.06,-0.60,0.15,-0.35,9.17,-2.82,2.30,4.12,12.43,-3.31,28.00
50754027,0.79,-0.06,-0.59,0.15,-0.35,9.21,-2.72,2.14,3.28,16.91,-1.49,27.97
50763642,0.79,-0.06,-0.59,0.15,-0.35,9.21,-2.72,2.14,3.28,16.91,-1.49,27.97
50773257,0.79,-0.06,-0.59,0.15,-0.35,9.09,-2.51,3.08,1.95,20.34,2.36,27.97
50782872,0.79,-0.06,-0.59,0.15,-0.26,9.13,-2.54,3.70,-3.51,15.44,5.72,27.99
50792487,0.79,-0.07,-0.59,0.15,-0.26,9.18,-2.35,3.01,-7.36,7.88,7.40,27.99
50802102,0.79,-0.07,-0.59,0.15,-0.26,9.05,-2.43,2.69,-6.80,6.48,9.22,28.02
50811717,0.79,-0.07,-0.59,0.15,-0.26,9.02,-2.44,3.06,-5.47,5.92,7.96,28.02
50821332,0.79,-0.07,-0.59,0.15,-0.26,8.98,-2.51,2.75,-4.84,4.80,5.79,28.01
50830947,0.79,-0.07,-0.59,0.15,-0.26,9.20,-2.65,3.10,0.20,5.15,2.99,28.01
50840562,0.79,-0.07,-0.59,0.15,-0.26,9.08,-2.69,3.21,3.98,3.54,-1.07,28.02
50850177,0.79,-0.06,-0.59,0.15,-0.33,9.20,-2.68,3.27,3.42,1.16,-3.66,28.02
50859792,0.79,-0.06,-0.59,0.15,-0.33,9.34,-2.77,3.46,0.62,-0.73,-3.59,28.00
50869407,0.79,-0.06,-0.59,0.14,-0.33,9.29,-2.66,3.44,-3.30,-3.81,-3.17,28.00
50879022,0.79,-0.06,-0.59,0.14,-0.33,9.40,-2.58,3.21,-4.70,-6.33,-2.33,27.98
50888637,0.79,-0.06,-0.59,0.14,-0.33,9.50,-2.59,3.52,-4.28,-7.03,-0.16,27.98
50898252,0.79,-0.06,-0.59,0.14,-0.33,9.35,-2.81,3.19,-4.63,-8.08,2.01,27.97
50907867,0.79,-0.06,-0.59,0.14,-0.12,9.30,-3.14,2.78,-2.25,-6.89,1.10,27.97
50917482,0.79,-0.07,-0.59,0.14,-0.12,9.03,-2.86,2.93,-0.57,-4.30,-1.14,27.97
50927097,0.79,-0.07,-0.59,0.14,-0.12,8.90,-2.63,2.62,-3.23,-2.69,-0.72,27.97
50936712,0.79,-0.07,-0.59,0.14,-0.12,8.78,-2.67,2.37,-2.18,0.18,-0.23,28.00
50946327,0.79,-0.07,-0.59,0.14,-0.12,8.97,-2.76,2.65,0.06,2.91,-0.51,28.00
50955942,0.79,-0.07,-0.59,0.14,-0.12,9.00,-2.79,2.41,1.25,4.31,-0.86,27.97
50965557,0.79,-0.07,-0.59,0.14,-0.12,9.09,-2.71,2.83,1.25,6.20,-1.42,27.97
50975172,0.79,-0.07,-0.59,0.14,-0.24,9.13,-2.66,3.23,1.32,6.20,-1.00,27.97
50984787,0.79,-0.07,-0.59,0.14,-0.24,9.15,-2.99,2.95,-0.85,4.66,-1.00,27.98
50994402,0.79,-0.07,-0.59,0.14,-0.24,9.15,-2.99,3.24,-3.16,1.44,-1.07,27.98
51004017,0.79,-0.07,-0.59,0.14,-0.24,8.84,-2.70,3.24,-2.88,-0.52,-2.96,27.99
51013632,0.79,-0.07,-0.59,0.14,-0.24,9.45,-3.15,3.47,-13.80,-13.19,-1.49,27.99
51023247,0.79,-0.07,-0.59,0.14,-0.24,8.92,-2.00,2.68,-10.93,-11.79,-0.44,27.96
51032862,0.79,-0.07,-0.59,0.14,-0.24,10.59,-3.10,4.28,-12.68,-12.42,0.75,27.96
51042477,0.79,-0.07,-0.59,0.14,-0.28,10.84,-2.00,4.14,-20.17,-16.34,4.74,28.02
51052092,0.79,-0.07,-0.59,0.14,-0.28,11.37,-5.04,5.36,-29.13,-21.73,8.66,28.02
51061707,0.79,-0.07,-0.60,0.14,-0.28,11.94,-3.64,3.62,-34.38,-30.62,4.18,27.99
51071322,0.79,-0.08,-0.60,0.14,-0.28,10.92,-1.67,2.44,-33.19,-31.39,10.41,27.99
51080937,0.78,-0.08,-0.60,0.14,-0.28,9.29,-1.12,1.53,-32.07,-32.16,17.13,27.97
51090552,0.78,-0.08,-0.60,0.14,-0.28,9.09,-1.60,1.63,-29.20,-32.16,21.19,27.97
51100167,0.78,-0.08,-0.61,0.14,-0.28,8.76,0.06,1.19,-22.41,-24.25,26.02,28.00
51109782,0.78,-0.08,-0.61,0.14,-0.13,7.00,-2.83,0.94,-4.14,-16.41,38.62,28.00
51119397,0.78,-0.09,-0.61,0.14,-0.13,7.22,-2.30,1.63,-1.97,-14.31,23.78,28.01
51129012,0.78,-0.09,-0.61,0.14,-0.13,8.24,-3.47,2.12,2.58,-10.04,14.54,28.01
51138627,0.78,-0.09,-0.61,0.14,-0.13,8.15,-3.20,2.87,6.36,-7.59,5.65,27.99
51148242,0.77,-0.09,-0.61,0.14,-0.13,8.21,-2.70,1.93,8.46,-8.36,-2.96,27.99
51157857,0.77,-0.08,-0.61,0.14,-0.13,8.32,-2.77,1.90,15.25,-3.25,-6.95,28.02
51167472,0.77,-0.08,-0.61,0.15,-0.13,8.49,-2.98,2.38,17.77,1.79,-8.63,28.02
51177087,0.78,-0.08,-0.61,0.15,-0.21,8.58,-2.93,2.26,15.88,4.10,-9.26,28.01
51186702,0.78,-0.08,-0.61,0.15,-0.21,8.56,-2.64,2.05,14.41,7.04,-7.65,28.01
51196317,0.78,-0.08,-0.61,0.15,-0.21,8.61,-2.48,2.38,13.71,9.91,-3.80,28.00
51205932,0.78,-0.08,-0.61,0.15,-0.21,8.76,-2.76,2.71,10.70,9.77,0.12,28.00
51215547,0.78,-0.08,-0.61,0.15,-0.21,8.87,-3.14,2.85,6.78,8.51,2.78,27.96
51225162,0.78,-0.08,-0.60,0.15,-0.21,8.80,-3.12,2.86,1.60,6.76,4.04,27.96
51234777,0.78,-0.08,-0.60,0.15,-0.42,8.87,-3.27,2.98,-2.32,4.24,4.04,28.00
51244392,0.78,-0.08,-0.60,0.15,-0.42,9.00,-3.11,2.72,-4.28,1.23,2.29,28.00
51254007,0.78,-0.08,-0.60,0.15,-0.42,9.13,-3.32,2.42,-3.79,1.09,0.82,28.01
51263622,0.78,-0.08,-0.60,0.15,-0.42,9.29,-3.64,2.81,0.41,2.14,-2.68,28.01
51273237,0.78,-0.08,-0.60,0.15,-0.42,9.12,-3.57,3.28,1.32,-0.73,-8.07,27.97
51282852,0.78,-0.08,-0.60,0.15,-0.42,12.24,-2.05,3.74,-10.02,-14.31,-11.92,27.97
51292467,0.78,-0.08,-0.61,0.15,-0.42,7.55,-4.68,-0.85,8.74,-18.02,-14.16,28.01
51302082,0.78,-0.08,-0.61,0.15,-0.39,8.08,-2.28,1.98,21.20,7.25,-6.95,28.01
51311697,0.78,-0.08,-0.60,0.15,-0.39,9.02,-3.06,2.70,11.75,13.20,-6.60,27.98
51321312,0.78,-0.08,-0.60,0.15,-0.39,8.83,-3.03,2.76,9.86,14.39,-8.56,27.98
51330927,0.78,-0.07,-0.60,0.15,-0.39,8.27,-2.44,2.36,4.61,13.13,-8.35,28.01
51340542,0.78,-0.07,-0.60,0.15,-0.39,8.88,-2.22,2.63,-1.41,15.37,-5.55,28.01
51350157,0.78,-0.07,-0.60,0.14,-0.39,9.05,-2.19,2.90,-1.41,16.42,-1.70,28.01
51359772,0.79,-0.07,-0.60,0.14,-0.39,9.16,-2.12,3.17,-4.70,16.42,2.15,28.02
51369387,0.79,-0.07,-0.60,0.14,-0.28,9.29,-2.42,3.06,-5.26,18.87,2.15,28.02
51379002,0.79,-0.07,-0.60,0.14,-0.28,9.29,-2.42,2.59,-8.20,19.08,2.64,27.96
51388617,0.79,-0.07,-0.59,0.14,-0.28,9.44,-2.55,2.59,-10.23,18.45,1.73,27.96
51398232,0.79,-0.08,-0.59,0.14,-0.28,9.44,-3.36,2.09,-9.11,14.88,-0.23,27.98
51407847,0.79,-0.08,-0.59,0.14,-0.28,9.11,-3.66,2.02,-1.76,12.36,-4.92,27.98
51417462,0.79,-0.08,-0.59,0.14,-0.28,8.75,-3.08,2.52,5.03,12.22,-10.66,27.98
51427077,0.79,-0.07,-0.59,0.14,-0.28,8.95,-2.72,2.82,6.36,9.42,-14.44,27.98
51436692,0.79,-0.07,-0.59,0.14,-0.30,9.51,-2.57,1.91,6.71,8.79,-15.07,28.02
51446307,0.79,-0.07,-0.59,0.14,-0.30,9.61,-2.41,2.21,16.30,19.01,-11.15,28.02
51455922,0.79,-0.07,-0.59,0.14,-0.30,8.62,-1.98,4.73,22.39,25.94,-8.63,27.98
51465537,0.79,-0.07,-0.59,0.14,-0.30,9.59,-3.39,5.26,9.30,7.88,-8.91,27.98
51475152,0.79,-0.07,-0.59,0.14,-0.30,9.72,-3.30,4.27,-1.34,-8.64,-14.02,27.97
51484767,0.79,-0.07,-0.59,0.14,-0.30,9.19,-3.20,3.00,-8.55,-12.98,-14.51,27.97
51494382,0.79,-0.07,-0.59,0.14,-0.30,9.23,-4.19,2.35,-4.42,-6.89,-16.26,28.00
51503997,0.79,-0.07,-0.59,0.14,-0.26,9.15,-3.30,2.12,5.87,0.11,-21.09,28.00
51513612,0.79,-0.07,-0.59,0.13,-0.26,9.15,-2.82,2.00,12.03,7.81,-19.97,28.01
51523227,0.79,-0.06,-0.59,0.13,-0.26,8.70,-1.62,2.54,13.29,16.07,-14.72,28.01
51532842,0.79,-0.06,-0.59,0.13,-0.26,8.58,-1.97,2.63,5.24,18.80,-7.79,28.01
51542457,0.80,-0.06,-0.59,0.13,-0.26,8.92,-1.98,3.10,5.66,17.05,-3.52,28.01
51552072,0.80,-0.06,-0.59,0.13,-0.26,8.59,-1.33,3.46,5.24,15.23,-0.09,28.00
51561687,0.80,-0.06,-0.58,0.13,-0.26,8.68,-0.72,3.68,-2.25,13.34,8.17,28.00
51571302,0.80,-0.06,-0.58,0.13,-0.26,9.29,-1.83,4.98,-8.34,4.38,18.25,27.98
51580917,0.80,-0.06,-0.58,0.13,-0.26,9.20,-2.48,5.15,-25.07,-5.91,21.05,27.98
51590532,0.80,-0.07,-0.58,0.13,-0.26,9.31,-2.66,4.67,-38.16,-14.24,21.12,27.96
51600147,0.80,-0.07,-0.59,0.13,-0.26,9.23,-3.18,3.86,-38.02,-24.46,17.97,27.96
51609762,0.79,-0.07,-0.59,0.13,-0.26,9.32,-3.05,2.60,-34.80,-30.76,10.97,27.98
51619377,0.79,-0.08,-0.59,0.13,-0.26,9.33,-2.70,1.88,-23.88,-21.17,7.33,27.98
51628992,0.79,-0.08,-0.59,0.13,-0.39,9.28,-3.13,2.00,-8.13,-12.28,5.02,28.00
51638607,0.79,-0.08,-0.59,0.13,-0.39,9.62,-3.62,2.61,3.00,-6.47,-0.30,28.00
51648222,0.79,-0.08,-0.59,0.13,-0.39,9.87,-4.26,3.03,6.57,-5.56,-9.12,28.02
51657837,0.79,-0.08,-0.59,0.13,-0.39,9.98,-4.54,2.49,12.66,-7.59,-20.74,28.02
51667452,0.79,-0.07,-0.59,0.13,-0.39,9.51,-2.71,3.07,17.35,-7.24,-29.70,27.98
51677067,0.79,-0.07,-0.60,0.13,-0.39,9.61,-2.11,2.68,8.46,-7.24,-27.39,27.98
51686682,0.79,-0.07,-0.60,0.13,-0.39,9.54,-1.42,3.04,1.39,-4.72,-18.01,27.98
51696297,0.79,-0.07,-0.60,0.13,-0.44,9.58,-1.91,3.30,-9.53,-5.35,-4.78,27.98
51705912,0.79,-0.07,-0.60,0.13,-0.44,9.49,-2.46,2.52,-17.30,-6.68,5.23,27.99
51715527,0.79,-0.07,-0.60,0.12,-0.44,9.41,-1.68,2.60,-18.63,-5.07,12.72,27.99
51725142,0.79,-0.07,-0.60,0.12,-0.44,9.40,-2.26,2.52,-19.96,-5.07,19.72,28.00
51734757,0.79,-0.07,-0.60,0.13,-0.44,9.19,-2.68,2.26,-13.17,-4.72,20.77,28.00
51744372,0.79,-0.08,-0.60,0.13,-0.44,8.98,-2.08,2.90,-13.17,-4.72,19.93,28.00
51753987,0.79,-0.08,-0.60,0.13,-0.44,9.41,-2.56,2.83,-9.39,-3.81,19.93,27.99
51763602,0.79,-0.08,-0.60,0.13,-0.18,9.47,-2.93,2.70,-9.95,-4.93,19.23,28.01
51773217,0.79,-0.08,-0.60,0.13,-0.18,9.80,-2.45,2.70,1.25,-2.97,18.18,28.01
51782832,0.79,-0.08,-0.60,0.13,-0.18,9.80,-2.45,2.70,1.25,-2.97,18.18,28.01
51792447,0.78,-0.08,-0.60,0.13,-0.18,9.99,-3.28,2.69,8.32,-2.55,19.44,28.01
51802062,0.78,-0.08,-0.60,0.13,-0.18,10.12,-3.89,2.62,13.92,-2.13,15.52,28.01
51811677,0.78,-0.08,-0.60,0.13,-0.18,10.22,-3.41,3.24,17.98,-2.76,9.50,28.01
51821292,0.78,-0.08,-0.60,0.14,-0.18,10.47,-3.43,3.05,17.07,-6.75,5.09,28.01
51830907,0.78,-0.08,-0.60,0.14,-0.20,10.12,-3.42,2.85,19.80,-9.69,0.61,28.01
51840522,0.78,-0.08,-0.60,0.14,-0.20,9.65,-2.83,3.25,18.54,-11.51,-2.82,28.01
51850137,0.78,-0.08,-0.60,0.14,-0.20,9.63,-2.91,2.97,9.79,-14.24,-2.05,28.00
51859752,0.78,-0.08,-0.60,0.14,-0.20,9.06,-3.57,2.67,4.26,-14.87,-1.14,28.00
51869367,0.78,-0.08,-0.60,0.14,-0.20,8.55,-3.87,2.30,2.23,-13.75,-3.94,28.00
51878982,0.78,-0.08,-0.60,0.14,-0.20,8.75,-4.58,2.42,2.23,-10.81,-8.14,28.00
51888597,0.78,-0.08,-0.60,0.14,-0.18,8.51,-4.37,2.61,1.39,-9.20,-14.37,28.00
51898212,0.78,-0.08,-0.61,0.14,-0.18,8.27,-3.17,2.17,-1.27,-7.80,-17.45,28.00
51907827,0.78,-0.07,-0.61,0.14,-0.18,8.76,-2.46,2.39,-2.67,-3.39,-13.67,27.98
51917442,0.78,-0.07,-0.61,0.14,-0.18,9.07,-2.15,3.33,-3.72,-0.73,-6.60,27.98
51927057,0.78,-0.07,-0.61,0.14,-0.18,9.40,-1.98,3.64,-5.54,-3.53,-0.44,27.99
51936672,0.78,-0.07,-0.61,0.14,-0.18,9.43,-1.89,3.29,-5.12,-7.66,4.32,27.99
51946287,0.78,-0.07,-0.61,0.14,-0.18,9.41,-2.11,3.55,-4.28,-8.78,7.82,27.98
51955902,0.78,-0.07,-0.61,0.14,-0.16,9.76,-2.20,3.78,-4.84,-10.11,9.64,27.98
51965517,0.78,-0.07,-0.61,0.14,-0.16,9.77,-1.68,3.13,-4.63,-11.58,11.53,27.99
51975132,0.78,-0.07,-0.61,0.14,-0.16,9.77,0.11,2.28,3.21,-9.27,18.46,27.99
51984747,0.78,-0.07,-0.61,0.14,-0.16,9.97,0.33,2.12,11.82,-4.23,34.49,27.99
51994362,0.78,-0.08,-0.61,0.14,-0.16,9.62,-1.74,2.23,17.28,0.81,49.96,27.99
52003977,0.78,-0.08,-0.61,0.15,-0.16,9.28,-3.02,2.35,22.60,6.76,54.09,28.00
52013592,0.78,-0.08,-0.60,0.15,-0.16,9.36,-3.64,3.10,22.25,9.07,50.59,28.00
52023207,0.78,-0.08,-0.60,0.16,-0.09,9.70,-4.35,3.68,11.54,5.71,43.94,27.98
52032822,0.78,-0.08,-0.60,0.16,-0.09,9.56,-4.58,2.81,2.44,-0.17,34.63,27.98
52042437,0.78,-0.08,-0.60,0.16,-0.09,8.87,-3.39,3.33,5.24,-1.43,25.18,28.01
52052052,0.78,-0.09,-0.60,0.16,-0.09,9.34,-2.87,3.71,-7.36,-4.72,20.35,28.01
52061667,0.78,-0.09,-0.60,0.16,-0.09,9.56,-4.58,3.20,-22.06,-11.58,18.32,28.00
52071282,0.78,-0.09,-0.60,0.17,-0.09,9.03,-4.74,2.78,-2.95,-8.57,13.42,28.00
52080897,0.77,-0.09,-0.60,0.17,-0.09,9.56,-5.92,1.38,3.63,-5.77,5.86,28.00
52090512,0.77,-0.09,-0.60,0.17,-0.10,8.55,-4.82,2.22,24.98,4.66,-5.69,28.00
52100127,0.78,-0.09,-0.60,0.17,-0.10,9.09,-5.50,2.60,26.80,6.27,-14.93,28.00
52109742,0.78,-0.08,-0.60,0.17,-0.10,8.22,-4.19,3.04,26.45,4.17,-22.91,28.00
52119357,0.78,-0.08,-0.60,0.17,-0.10,9.04,-3.99,1.77,19.94,4.10,-23.40,28.00
52128972,0.78,-0.08,-0.60,0.17,-0.10,8.61,-2.83,2.03,19.94,9.84,-17.87,28.00
52138587,0.78,-0.08,-0.60,0.17,-0.10,9.27,-2.56,2.38,18.47,9.84,-17.87,28.00
52148202,0.78,-0.08,-0.60,0.17,-0.10,9.27,-1.90,2.76,10.98,12.99,-8.42,28.02
52157817,0.78,-0.08,-0.60,0.17,-0.03,9.50,-1.90,3.01,4.26,13.27,3.90,28.02
52167432,0.78,-0.08,-0.60,0.17,-0.03,9.77,-2.93,3.01,-3.02,10.40,16.36,28.00
52177047,0.78,-0.08,-0.60,0.17,-0.03,9.82,-3.53,3.27,-5.68,4.59,21.05,28.00
52186662,0.78,-0.08,-0.60,0.17,-0.03,9.92,-3.68,3.37,-7.15,-2.27,20.63,28.00
52196277,0.78,-0.08,-0.60,0.17,-0.03,9.97,-4.98,3.40,-6.45,-9.41,17.27,28.00
52205892,0.78,-0.08,-0.60,0.17,-0.03,9.58,-4.91,1.71,-0.15,-12.77,7.61,27.97
